Ancestry,Donor Category,Date,IUI Number,IUI ART Number,ICI Number,ICI ART Number
Caucasian,Non-ID,2022-03-31,6.323529411764706,1.7428571428571429,3.5625,0.7647058823529411
Caucasian,Non-ID Graduate,2022-02-28,7.222222222222222,3.4444444444444446,3.2941176470588234,0.6666666666666666
Caucasian,Non-ID Graduate,2022-03-01,7.222222222222222,3.4444444444444446,3.2941176470588234,0.6666666666666666
Caucasian,Non-ID Graduate,2022-03-02,7.222222222222222,3.4444444444444446,3.2941176470588234,0.6666666666666666
Caucasian,Non-ID Graduate,2022-03-03,7.222222222222222,3.4444444444444446,3.2941176470588234,0.6666666666666666
Caucasian,Non-ID Graduate,2022-03-04,7.222222222222222,3.4444444444444446,3.2941176470588234,0.6666666666666666
Caucasian,Non-ID Graduate,2022-03-05,7.222222222222222,3.111111111111111,3.176470588235294,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-06,7.222222222222222,3.111111111111111,3.176470588235294,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-07,7.222222222222222,3.111111111111111,3.176470588235294,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-08,7.222222222222222,3.111111111111111,3.176470588235294,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-09,7.166666666666667,3.111111111111111,3.1176470588235294,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-10,7.055555555555555,3.111111111111111,3.1176470588235294,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-11,7.055555555555555,3.111111111111111,3.0588235294117645,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-12,7.0,3.111111111111111,3.0588235294117645,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-13,7.294117647058823,3.2941176470588234,3.25,0.47058823529411764
Caucasian,Non-ID Graduate,2022-03-14,7.294117647058823,3.2941176470588234,3.25,0.47058823529411764
Caucasian,Non-ID Graduate,2022-03-15,6.764705882352941,3.2941176470588234,3.25,0.47058823529411764
Caucasian,Non-ID Graduate,2022-03-16,6.875,3.4375,3.1333333333333333,0.5
Caucasian,Non-ID Graduate,2022-03-17,6.2105263157894735,2.8947368421052633,2.6666666666666665,0.42105263157894735
Caucasian,Non-ID Graduate,2022-03-18,6.166666666666667,3.0555555555555554,2.764705882352941,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-19,6.166666666666667,3.0555555555555554,2.4705882352941178,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-20,6.111111111111111,3.0555555555555554,2.4705882352941178,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-21,6.111111111111111,3.0555555555555554,2.4705882352941178,0.4444444444444444
Caucasian,Non-ID Graduate,2022-03-22,6.470588235294118,3.1176470588235294,2.625,0.47058823529411764
Caucasian,Non-ID Graduate,2022-03-23,6.352941176470588,3.0,2.625,0.47058823529411764
Caucasian,Non-ID Graduate,2022-03-24,6.75,2.875,2.8,0.5
Caucasian,Non-ID Graduate,2022-03-25,6.75,2.875,2.8,0.5
Caucasian,Non-ID Graduate,2022-03-26,7.375,3.066666666666667,3.466666666666667,0.5625
Caucasian,Non-ID Graduate,2022-03-27,7.3125,3.066666666666667,3.466666666666667,0.5625
Caucasian,Non-ID Graduate,2022-03-28,7.3125,3.066666666666667,3.466666666666667,0.6
Caucasian,Non-ID Graduate,2022-03-29,7.8,3.2142857142857144,3.4285714285714284,0.6428571428571429
Caucasian,Non-ID Graduate,2022-03-30,7.8,3.2142857142857144,3.0714285714285716,0.6428571428571429
Caucasian,Non-ID Graduate,2022-03-31,7.8,3.2142857142857144,3.4285714285714284,0.2857142857142857
Latino,ID,2022-02-28,5.857142857142857,3.5,4.2,2.6
Latino,ID,2022-03-01,6.666666666666667,3.5,4.2,2.6
Latino,ID,2022-03-02,7.6,3.5,4.2,2.6
Latino,ID,2022-03-03,7.4,3.5,4.2,2.6
Latino,ID,2022-03-04,7.4,3.5,4.2,2.1666666666666665
Latino,ID,2022-03-05,7.4,3.5,4.2,2.1666666666666665
Latino,ID,2022-03-06,7.4,4.0,4.2,2.1666666666666665
Latino,ID,2022-03-07,6.0,3.3333333333333335,3.5,1.8571428571428572
Latino,ID,2022-03-08,5.0,3.3333333333333335,3.5,1.8571428571428572
Latino,ID,2022-03-09,7.5,4.0,4.2,2.1666666666666665
Latino,ID,2022-03-10,7.5,4.0,4.2,2.1666666666666665
Latino,ID,2022-03-11,7.5,3.6,4.2,2.1666666666666665
Latino,ID,2022-03-12,7.5,3.6,4.2,2.1666666666666665
Latino,ID,2022-03-13,7.5,3.6,4.2,2.1666666666666665
Latino,ID,2022-03-14,7.5,3.6,4.2,2.1666666666666665
Latino,ID,2022-03-15,7.5,4.0,4.2,2.1666666666666665
Latino,ID,2022-03-16,7.5,4.0,4.2,2.1666666666666665
Latino,ID,2022-03-17,7.5,4.0,4.2,2.1666666666666665
Latino,ID,2022-03-18,7.4,5.0,5.166666666666667,1.8571428571428572
Latino,ID,2022-03-19,7.5,5.0,5.166666666666667,2.1666666666666665
Latino,ID,2022-03-20,7.5,5.0,5.166666666666667,2.1666666666666665
Latino,ID,2022-03-21,6.0,4.285714285714286,4.428571428571429,1.8571428571428572
Latino,ID,2022-03-22,5.25,4.666666666666667,4.666666666666667,2.0
Latino,ID,2022-03-23,5.25,5.2,4.5,2.4
Latino,ID,2022-03-24,4.2,2.8333333333333335,3.7142857142857144,2.0
Latino,ID,2022-03-25,4.2,3.2,3.0,2.0
Latino,ID,2022-03-26,4.666666666666667,2.7142857142857144,3.142857142857143,2.1666666666666665
Latino,ID,2022-03-27,4.5,3.0,3.5,2.1666666666666665
Latino,ID,2022-03-28,4.5,3.0,3.5,2.1666666666666665
Latino,ID,2022-03-29,5.25,3.6,4.2,2.6
Latino,ID,2022-03-30,5.25,3.6,4.2,2.6
Latino,ID,2022-03-31,5.25,3.6,4.2,3.0
Latino,ID Graduate,2022-02-28,7.25,0.25,5.25,3.0
Latino,ID Graduate,2022-03-01,7.25,0.25,5.25,3.0
Latino,ID Graduate,2022-03-02,7.25,0.25,5.25,3.0
Latino,ID Graduate,2022-03-03,7.0,0.25,5.25,3.0
Latino,ID Graduate,2022-03-04,7.0,0.25,5.25,3.0
Latino,ID Graduate,2022-03-05,6.5,0.25,5.25,3.0
Latino,ID Graduate,2022-03-06,6.5,0.25,5.25,3.0
Latino,ID Graduate,2022-03-07,6.5,0.25,5.25,3.0
Latino,ID Graduate,2022-03-08,5.0,0.25,5.25,3.0
Latino,ID Graduate,2022-03-09,5.0,0.25,5.25,3.0
Latino,ID Graduate,2022-03-10,5.0,0.25,5.25,3.0
Latino,ID Graduate,2022-03-11,5.0,0.25,5.25,3.0
Latino,ID Graduate,2022-03-12,5.0,0.25,5.25,3.0
Latino,ID Graduate,2022-03-13,5.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-14,5.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-15,5.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-16,5.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-17,5.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-18,5.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-19,5.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-20,6.333333333333333,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-21,6.333333333333333,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-22,6.333333333333333,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-23,6.333333333333333,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-24,6.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-25,6.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-26,6.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-27,6.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-28,6.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-29,6.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-30,6.0,0.3333333333333333,7.0,4.0
Latino,ID Graduate,2022-03-31,6.0,0.3333333333333333,7.0,4.0
Latino,Non-ID,2022-02-28,3.3333333333333335,3.6666666666666665,0.6,1.6666666666666667
Latino,Non-ID,2022-03-01,3.3333333333333335,3.6666666666666665,0.6,1.6666666666666667
Latino,Non-ID,2022-03-02,4.0,3.6666666666666665,0.6,1.6666666666666667
Latino,Non-ID,2022-03-03,4.0,3.6666666666666665,0.6,1.6666666666666667
Latino,Non-ID,2022-03-04,4.0,3.6666666666666665,0.6,1.6666666666666667
Latino,Non-ID,2022-03-05,4.0,3.6666666666666665,0.6,1.6666666666666667
Latino,Non-ID,2022-03-06,5.0,4.4,0.75,2.0
Latino,Non-ID,2022-03-07,4.0,3.6666666666666665,0.6,1.6666666666666667
Latino,Non-ID,2022-03-08,4.0,3.6666666666666665,0.6,1.6666666666666667
Latino,Non-ID,2022-03-09,4.0,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-10,4.0,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-11,4.0,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-12,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-13,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-14,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-15,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-16,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-17,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-18,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-19,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-20,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-21,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-22,3.8,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-23,3.1666666666666665,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-24,3.1666666666666665,3.6666666666666665,0.5,1.6666666666666667
Latino,Non-ID,2022-03-25,3.1666666666666665,3.6666666666666665,0.3333333333333333,1.6666666666666667
Latino,Non-ID,2022-03-26,3.1666666666666665,3.6666666666666665,0.3333333333333333,1.6666666666666667
Latino,Non-ID,2022-03-27,3.1666666666666665,3.5,0.3333333333333333,1.6666666666666667
Latino,Non-ID,2022-03-28,3.1666666666666665,3.5,0.3333333333333333,1.6666666666666667
Latino,Non-ID,2022-03-29,3.8,4.2,0.4,2.0
Latino,Non-ID,2022-03-30,3.8,4.2,0.4,2.0
Latino,Non-ID,2022-03-31,3.6,4.2,0.4,2.0
Latino,Non-ID Graduate,2022-02-28,10.0,8.0,8.0,1.0
Latino,Non-ID Graduate,2022-03-01,10.0,8.0,8.0,1.0
Latino,Non-ID Graduate,2022-03-02,10.0,8.0,8.0,1.0
Latino,Non-ID Graduate,2022-03-03,10.0,8.0,8.0,1.0
Latino,Non-ID Graduate,2022-03-04,10.0,8.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-05,10.0,8.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-06,10.0,8.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-07,10.0,8.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-08,10.0,8.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-09,10.0,8.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-10,10.0,8.0,4.0,1.0
Latino,Non-ID Graduate,2022-03-11,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-12,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-13,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-14,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-15,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-16,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-17,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-18,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-19,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-20,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-21,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-22,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-23,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-24,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-25,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-26,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-27,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-28,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-29,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-30,10.0,1.0,7.0,1.0
Latino,Non-ID Graduate,2022-03-31,10.0,1.0,7.0,1.0
Multi,ID,2022-02-28,6.2,2.1578947368421053,3.6315789473684212,2.5789473684210527
Multi,ID,2022-03-01,6.2,2.2222222222222223,3.6315789473684212,2.473684210526316
Multi,ID,2022-03-02,6.333333333333333,2.05,3.761904761904762,2.35
Multi,ID,2022-03-03,6.947368421052632,2.1578947368421053,3.95,2.3684210526315788
Multi,ID,2022-03-04,6.894736842105263,2.1578947368421053,4.105263157894737,2.5
Multi,ID,2022-03-05,6.894736842105263,2.1578947368421053,4.105263157894737,2.5
Multi,ID,2022-03-06,6.473684210526316,2.1578947368421053,3.85,2.5
Multi,ID,2022-03-07,6.777777777777778,2.1578947368421053,3.8,2.5
Multi,ID,2022-03-08,7.2105263157894735,2.2777777777777777,3.6315789473684212,2.5
Multi,ID,2022-03-09,6.0,2.2222222222222223,3.9,2.2222222222222223
Multi,ID,2022-03-10,6.578947368421052,2.3529411764705883,4.052631578947368,2.2222222222222223
Multi,ID,2022-03-11,6.25,2.2222222222222223,3.85,2.2222222222222223
Multi,ID,2022-03-12,6.3,2.3529411764705883,4.052631578947368,2.2222222222222223
Multi,ID,2022-03-13,5.85,2.3529411764705883,4.277777777777778,2.3529411764705883
Multi,ID,2022-03-14,5.85,2.3529411764705883,4.277777777777778,2.3529411764705883
Multi,ID,2022-03-15,6.05,2.235294117647059,4.055555555555555,2.5
Multi,ID,2022-03-16,5.947368421052632,2.235294117647059,3.9411764705882355,2.5
Multi,ID,2022-03-17,5.473684210526316,2.111111111111111,3.9411764705882355,2.2222222222222223
Multi,ID,2022-03-18,5.388888888888889,2.25,4.125,2.5
Multi,ID,2022-03-19,5.588235294117647,2.25,4.125,2.5
Multi,ID,2022-03-20,5.588235294117647,2.25,4.125,2.5
Multi,ID,2022-03-21,5.588235294117647,2.25,4.125,2.5
Multi,ID,2022-03-22,5.8125,1.8235294117647058,3.8823529411764706,2.3529411764705883
Multi,ID,2022-03-23,5.411764705882353,1.9375,4.125,2.5
Multi,ID,2022-03-24,6.066666666666666,2.0,4.4,2.6666666666666665
Multi,ID,2022-03-25,6.066666666666666,2.0,4.4,2.6666666666666665
Multi,ID,2022-03-26,4.894736842105263,1.7647058823529411,3.2777777777777777,2.6666666666666665
Multi,ID,2022-03-27,5.411764705882353,1.7647058823529411,3.411764705882353,2.5
Multi,ID,2022-03-28,5.4375,1.875,3.625,2.5
Multi,ID,2022-03-29,5.0588235294117645,1.7222222222222223,3.2777777777777777,2.2777777777777777
Multi,ID,2022-03-30,6.0,1.8235294117647058,3.5294117647058822,2.411764705882353
Multi,ID,2022-03-31,6.0,1.8235294117647058,3.5294117647058822,2.3333333333333335
Multi,ID Graduate,2022-02-28,6.0,2.0,4.2,5.25
Multi,ID Graduate,2022-03-01,4.8,1.6,4.0,4.2
Multi,ID Graduate,2022-03-02,5.5,2.0,5.0,5.25
Multi,ID Graduate,2022-03-03,5.5,2.0,5.0,5.25
Multi,ID Graduate,2022-03-04,5.5,2.0,5.0,5.25
Multi,ID Graduate,2022-03-05,4.25,2.6666666666666665,6.666666666666667,5.25
Multi,ID Graduate,2022-03-06,4.25,2.6666666666666665,6.666666666666667,5.25
Multi,ID Graduate,2022-03-07,4.25,2.0,5.0,4.2
Multi,ID Graduate,2022-03-08,4.25,2.6666666666666665,6.666666666666667,5.25
Multi,ID Graduate,2022-03-09,5.333333333333333,2.6666666666666665,6.666666666666667,5.25
Multi,ID Graduate,2022-03-10,5.333333333333333,2.6666666666666665,6.666666666666667,5.25
Multi,ID Graduate,2022-03-11,5.333333333333333,2.6666666666666665,6.666666666666667,5.25
Multi,ID Graduate,2022-03-12,5.333333333333333,2.6666666666666665,6.666666666666667,3.0
Multi,ID Graduate,2022-03-13,5.333333333333333,2.6666666666666665,6.666666666666667,3.0
Multi,ID Graduate,2022-03-14,5.333333333333333,2.6666666666666665,6.666666666666667,3.0
Multi,ID Graduate,2022-03-15,6.5,2.25,5.0,2.4
Multi,ID Graduate,2022-03-16,5.0,1.8,4.0,2.0
Multi,ID Graduate,2022-03-17,3.2,1.6,4.0,2.0
Multi,ID Graduate,2022-03-18,3.2,1.6,4.0,2.0
Multi,ID Graduate,2022-03-19,4.0,2.0,5.0,2.4
Multi,ID Graduate,2022-03-20,4.0,2.0,5.0,2.4
Multi,ID Graduate,2022-03-21,3.2,1.6,4.0,2.0
Multi,ID Graduate,2022-03-22,5.333333333333333,2.6666666666666665,6.666666666666667,3.0
Multi,ID Graduate,2022-03-23,5.333333333333333,2.6666666666666665,6.666666666666667,3.0
Multi,ID Graduate,2022-03-24,5.333333333333333,2.6666666666666665,6.666666666666667,3.0
Multi,ID Graduate,2022-03-25,5.333333333333333,2.6666666666666665,6.666666666666667,3.6666666666666665
Multi,ID Graduate,2022-03-26,5.333333333333333,2.6666666666666665,6.666666666666667,3.6666666666666665
Multi,ID Graduate,2022-03-27,5.333333333333333,2.6666666666666665,6.666666666666667,3.6666666666666665
Multi,ID Graduate,2022-03-28,5.333333333333333,2.6666666666666665,6.666666666666667,3.6666666666666665
Multi,ID Graduate,2022-03-29,5.333333333333333,2.6666666666666665,6.666666666666667,3.6666666666666665
Multi,ID Graduate,2022-03-30,6.5,2.25,5.25,3.0
Multi,ID Graduate,2022-03-31,6.25,2.25,5.25,3.0
Multi,Non-ID,2022-02-28,7.625,1.3333333333333333,3.3333333333333335,0.0
Multi,Non-ID,2022-03-01,7.625,1.3333333333333333,3.3333333333333335,0.0
Multi,Non-ID,2022-03-02,7.625,1.5,3.75,0.0
Multi,Non-ID,2022-03-03,7.625,1.5,3.75,0.0
Multi,Non-ID,2022-03-04,7.625,1.5,3.75,0.0
Multi,Non-ID,2022-03-05,7.625,1.4444444444444444,3.3333333333333335,0.0
Multi,Non-ID,2022-03-06,7.625,1.4444444444444444,3.3333333333333335,0.0
Multi,Non-ID,2022-03-07,7.625,1.4444444444444444,3.3333333333333335,0.0
Multi,Non-ID,2022-03-08,7.625,1.4444444444444444,3.3333333333333335,0.0
Multi,Non-ID,2022-03-09,7.625,1.625,4.285714285714286,0.0
Multi,Non-ID,2022-03-10,8.571428571428571,1.7142857142857142,5.0,0.0
Multi,Non-ID,2022-03-11,10.0,1.7142857142857142,6.0,0.0
Multi,Non-ID,2022-03-12,10.0,1.7142857142857142,5.0,0.0
Multi,Non-ID,2022-03-13,10.0,1.7142857142857142,6.0,0.0
Multi,Non-ID,2022-03-14,10.0,1.7142857142857142,6.0,0.0
Multi,Non-ID,2022-03-15,10.0,1.7142857142857142,6.0,0.0
Multi,Non-ID,2022-03-16,10.0,1.5,5.0,0.0
Multi,Non-ID,2022-03-17,10.0,1.7142857142857142,6.0,0.0
Multi,Non-ID,2022-03-18,8.714285714285714,3.0,6.0,0.0
Multi,Non-ID,2022-03-19,8.714285714285714,3.0,6.0,0.0
Multi,Non-ID,2022-03-20,8.714285714285714,2.7142857142857144,6.0,0.0
Multi,Non-ID,2022-03-21,8.714285714285714,2.7142857142857144,6.0,0.0
Multi,Non-ID,2022-03-22,8.714285714285714,2.7142857142857144,6.0,0.0
Multi,Non-ID,2022-03-23,8.714285714285714,2.7142857142857144,5.0,0.0
Multi,Non-ID,2022-03-24,8.875,2.5,4.285714285714286,0.0
Multi,Non-ID,2022-03-25,8.875,2.7142857142857144,5.0,0.0
Multi,Non-ID,2022-03-26,8.875,2.7142857142857144,5.0,0.0
Multi,Non-ID,2022-03-27,8.875,2.7142857142857144,5.0,0.0
Multi,Non-ID,2022-03-28,8.875,2.7142857142857144,5.0,0.0
Multi,Non-ID,2022-03-29,7.75,2.375,5.0,0.0
Multi,Non-ID,2022-03-30,10.0,2.375,5.0,0.0
Multi,Non-ID,2022-03-31,10.0,2.375,5.0,0.0
Multi,Non-ID Graduate,2022-02-28,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-01,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-02,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-03,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-04,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-05,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-06,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-07,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-08,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-09,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-10,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-11,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-12,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-13,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-14,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-15,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-16,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-17,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-18,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-19,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-20,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-21,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-22,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-23,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-24,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-25,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-26,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-27,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-28,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-29,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-30,10.0,10.0,10.0,10.0
Multi,Non-ID Graduate,2022-03-31,10.0,10.0,10.0,10.0
